Rothsch”nberg,991207,DiDi,2.5m
9
14
2.5
2.5
3
753
IP present
Total Chargeability
Promille
120,760
   2.5   17.5    0.0   17.5    7.5   17.5   10.0   17.5  341.82    6.13
   5.0   17.5    2.5   17.5   10.0   17.5   12.5   17.5  462.09    6.53
   7.5   17.5    5.0   17.5   12.5   17.5   15.0   17.5  326.18    5.37
  10.0   17.5    7.5   17.5   15.0   17.5   17.5   17.5  187.16    7.58
  12.5   17.5   10.0   17.5   17.5   17.5   20.0   17.5  205.14    7.74
   2.5   17.5    0.0   17.5   10.0   17.5   12.5   17.5  398.91    1.97
   5.0   17.5    2.5   17.5   12.5   17.5   15.0   17.5  333.28    6.82
   7.5   17.5    5.0   17.5   15.0   17.5   17.5   17.5  252.19    9.34
  10.0   17.5    7.5   17.5   17.5   17.5   20.0   17.5  223.67   14.32
   2.5   17.5    0.0   17.5   12.5   17.5   15.0   17.5  274.16    8.29
   5.0   17.5    2.5   17.5   15.0   17.5   17.5   17.5  266.31   12.26
   7.5   17.5    5.0   17.5   17.5   17.5   20.0   17.5  301.68   17.08
   2.5   17.5    0.0   17.5   15.0   17.5   17.5   17.5  224.62   19.61
   5.0   17.5    2.5   17.5   17.5   17.5   20.0   17.5  318.08   22.61
   2.5   17.5    0.0   17.5   17.5   17.5   20.0   17.5  263.52   36.63
   2.5   20.0    0.0   20.0    5.0   20.0    7.5   20.0  272.19    5.37
   5.0   20.0    2.5   20.0    7.5   20.0   10.0   20.0  326.32    5.37
   7.5   20.0    5.0   20.0   10.0   20.0   12.5   20.0  357.31    5.97
  10.0   20.0    7.5   20.0   12.5   20.0   15.0   20.0  242.55    5.82
  12.5   20.0   10.0   20.0   15.0   20.0   17.5   20.0  162.56    4.37
  15.0   20.0   12.5   20.0   17.5   20.0   20.0   20.0  170.72    4.37
   2.5   20.0    0.0   20.0    7.5   20.0   10.0   20.0  350.83    5.97
   5.0   20.0    2.5   20.0   10.0   20.0   12.5   20.0  420.83    6.13
   7.5   20.0    5.0   20.0   12.5   20.0   15.0   20.0  326.92    4.05
  10.0   20.0    7.5   20.0   15.0   20.0   17.5   20.0  177.11    6.13
  12.5   20.0   10.0   20.0   17.5   20.0   20.0   20.0  199.77    7.13
   2.5   20.0    0.0   20.0   10.0   20.0   12.5   20.0  377.81    2.13
   5.0   20.0    2.5   20.0   12.5   20.0   15.0   20.0  330.84    5.82
   7.5   20.0    5.0   20.0   15.0   20.0   17.5   20.0  228.13    9.18
  10.0   20.0    7.5   20.0   17.5   20.0   20.0   20.0  222.16   11.11
   2.5   20.0    0.0   20.0   12.5   20.0   15.0   20.0  296.08    7.74
   5.0   20.0    2.5   20.0   15.0   20.0   17.5   20.0  246.44    9.34
   7.5   20.0    5.0   20.0   17.5   20.0   20.0   20.0  284.75   14.87
   2.5   20.0    0.0   20.0   15.0   20.0   17.5   20.0  239.41   13.71
   5.0   20.0    2.5   20.0   17.5   20.0   20.0   20.0  307.01   15.03
   2.5   20.0    0.0   20.0   17.5   20.0   20.0   20.0  293.89   21.61
   2.5   22.5    0.0   22.5    5.0   22.5    7.5   22.5  225.49    5.37
   5.0   22.5    2.5   22.5    7.5   22.5   10.0   22.5  296.93    4.82
   7.5   22.5    5.0   22.5   10.0   22.5   12.5   22.5  282.05    5.37
  10.0   22.5    7.5   22.5   12.5   22.5   15.0   22.5  195.68    5.53
  12.5   22.5   10.0   22.5   15.0   22.5   17.5   22.5  168.98    4.82
  15.0   22.5   12.5   22.5   17.5   22.5   20.0   22.5  177.50    4.37
   2.5   22.5    0.0   22.5    7.5   22.5   10.0   22.5  322.68    5.82
   5.0   22.5    2.5   22.5   10.0   22.5   12.5   22.5  331.61    5.97
   7.5   22.5    5.0   22.5   12.5   22.5   15.0   22.5  245.96    7.29
  10.0   22.5    7.5   22.5   15.0   22.5   17.5   22.5  193.99    7.74
  12.5   22.5   10.0   22.5   17.5   22.5   20.0   22.5  181.76    5.97
   2.5   22.5    0.0   22.5   10.0   22.5   12.5   22.5  320.22   -0.63
   5.0   22.5    2.5   22.5   12.5   22.5   15.0   22.5  262.40   12.42
   7.5   22.5    5.0   22.5   15.0   22.5   17.5   22.5  235.05   11.26
  10.0   22.5    7.5   22.5   17.5   22.5   20.0   22.5  223.72   10.95
   2.5   22.5    0.0   22.5   12.5   22.5   15.0   22.5  281.43   16.39
   5.0   22.5    2.5   22.5   15.0   22.5   17.5   22.5  252.82   15.63
   7.5   22.5    5.0   22.5   17.5   22.5   20.0   22.5  265.54   15.47
   2.5   22.5    0.0   22.5   15.0   22.5   17.5   22.5  287.88   14.26
   5.0   22.5    2.5   22.5   17.5   22.5   20.0   22.5  279.22   21.00
   2.5   22.5    0.0   22.5   17.5   22.5   20.0   22.5  319.35   18.08
   2.5   25.0    0.0   25.0    5.0   25.0    7.5   25.0  198.33    5.37
   5.0   25.0    2.5   25.0    7.5   25.0   10.0   25.0  245.35    4.37
   7.5   25.0    5.0   25.0   10.0   25.0   12.5   25.0  258.53    4.37
  10.0   25.0    7.5   25.0   12.5   25.0   15.0   25.0  167.45    4.37
  12.5   25.0   10.0   25.0   15.0   25.0   17.5   25.0  189.68    5.37
  15.0   25.0   12.5   25.0   17.5   25.0   20.0   25.0  200.49    4.37
   2.5   25.0    0.0   25.0    7.5   25.0   10.0   25.0  270.54    6.13
   5.0   25.0    2.5   25.0   10.0   25.0   12.5   25.0  272.30    6.13
   7.5   25.0    5.0   25.0   12.5   25.0   15.0   25.0  224.62    5.68
  10.0   25.0    7.5   25.0   15.0   25.0   17.5   25.0  177.89    6.97
  12.5   25.0   10.0   25.0   17.5   25.0   20.0   25.0  189.96    7.58
   2.5   25.0    0.0   25.0   10.0   25.0   12.5   25.0  287.20    0.13
   5.0   25.0    2.5   25.0   12.5   25.0   15.0   25.0  233.70    7.74
   7.5   25.0    5.0   25.0   15.0   25.0   17.5   25.0  241.79    7.74
  10.0   25.0    7.5   25.0   17.5   25.0   20.0   25.0  199.21   10.50
   2.5   25.0    0.0   25.0   12.5   25.0   15.0   25.0  285.09   10.66
   5.0   25.0    2.5   25.0   15.0   25.0   17.5   25.0  256.69   13.03
   7.5   25.0    5.0   25.0   17.5   25.0   20.0   25.0  261.03   13.42
   2.5   25.0    0.0   25.0   15.0   25.0   17.5   25.0  322.97   17.39
   5.0   25.0    2.5   25.0   17.5   25.0   20.0   25.0  272.78   23.37
   2.5   25.0    0.0   25.0   17.5   25.0   20.0   25.0  339.39   30.50
   2.5   27.5    0.0   27.5    5.0   27.5    7.5   27.5  207.05    5.37
   5.0   27.5    2.5   27.5    7.5   27.5   10.0   27.5  206.33    4.21
   7.5   27.5    5.0   27.5   10.0   27.5   12.5   27.5  177.58    4.21
  10.0   27.5    7.5   27.5   12.5   27.5   15.0   27.5  170.40    4.37
  12.5   27.5   10.0   27.5   15.0   27.5   17.5   27.5  172.66    4.82
  15.0   27.5   12.5   27.5   17.5   27.5   20.0   27.5  230.74    5.21
   2.5   27.5    0.0   27.5    7.5   27.5   10.0   27.5  250.91    5.97
   5.0   27.5    2.5   27.5   10.0   27.5   12.5   27.5  218.30    4.97
   7.5   27.5    5.0   27.5   12.5   27.5   15.0   27.5  213.60    5.97
  10.0   27.5    7.5   27.5   15.0   27.5   17.5   27.5  164.22    6.29
  12.5   27.5   10.0   27.5   17.5   27.5   20.0   27.5  188.09    5.97
   2.5   27.5    0.0   27.5   10.0   27.5   12.5   27.5  251.74   -1.47
   5.0   27.5    2.5   27.5   12.5   27.5   15.0   27.5  249.27    7.29
   7.5   27.5    5.0   27.5   15.0   27.5   17.5   27.5  204.17   14.18
  10.0   27.5    7.5   27.5   17.5   27.5   20.0   27.5  193.31   14.03
   2.5   27.5    0.0   27.5   12.5   27.5   15.0   27.5  311.61    8.89
   5.0   27.5    2.5   27.5   15.0   27.5   17.5   27.5  228.90   27.82
   7.5   27.5    5.0   27.5   17.5   27.5   20.0   27.5  234.36   26.74
   2.5   27.5    0.0   27.5   15.0   27.5   17.5   27.5  297.40   28.26
   5.0   27.5    2.5   27.5   17.5   27.5   20.0   27.5  268.26   30.42
   2.5   27.5    0.0   27.5   17.5   27.5   20.0   27.5  337.16   38.24
   2.5   30.0    0.0   30.0    5.0   30.0    7.5   30.0  181.18    5.37
   5.0   30.0    2.5   30.0    7.5   30.0   10.0   30.0  196.24    4.21
   7.5   30.0    5.0   30.0   10.0   30.0   12.5   30.0  171.70    3.92
  10.0   30.0    7.5   30.0   12.5   30.0   15.0   30.0  172.44    4.37
  12.5   30.0   10.0   30.0   15.0   30.0   17.5   30.0  158.78    4.21
  15.0   30.0   12.5   30.0   17.5   30.0   20.0   30.0  201.55    4.37
   2.5   30.0    0.0   30.0    7.5   30.0   10.0   30.0  230.55    6.13
   5.0   30.0    2.5   30.0   10.0   30.0   12.5   30.0  213.66    4.97
   7.5   30.0    5.0   30.0   12.5   30.0   15.0   30.0  188.63    4.53
  10.0   30.0    7.5   30.0   15.0   30.0   17.5   30.0  172.24    4.82
  12.5   30.0   10.0   30.0   17.5   30.0   20.0   30.0  162.24    5.53
   2.5   30.0    0.0   30.0   10.0   30.0   12.5   30.0  235.62   -2.87
   5.0   30.0    2.5   30.0   12.5   30.0   15.0   30.0  241.64    6.13
   7.5   30.0    5.0   30.0   15.0   30.0   17.5   30.0  190.28    7.29
  10.0   30.0    7.5   30.0   17.5   30.0   20.0   30.0  185.31    8.89
   2.5   30.0    0.0   30.0   12.5   30.0   15.0   30.0  286.27   10.66
   5.0   30.0    2.5   30.0   15.0   30.0   17.5   30.0  244.56   10.05
   7.5   30.0    5.0   30.0   17.5   30.0   20.0   30.0  207.09   15.63
   2.5   30.0    0.0   30.0   15.0   30.0   17.5   30.0  290.26   15.79
   5.0   30.0    2.5   30.0   17.5   30.0   20.0   30.0  267.65   20.16
   2.5   30.0    0.0   30.0   17.5   30.0   20.0   30.0  308.12   30.71
