520 17 49 1 135.83
521 17 50 1 138.10
522 17 51 1 145.34
523 17 52 1 145.66
524 17 53 1 152.93
525 17 54 1 151.18
526 17 55 1 149.84
527 17 56 1 156.16
528 17 57 1 159.24
529 17 58 1 162.74
530 17 59 1 162.41
531 17 60 1 168.79
532 19 1 1 91.85
533 19 2 1 90.95
534 19 3 1 89.53
535 19 4 1 84.37
536 19 5 1 81.64
537 19 6 1 82.74
538 19 7 1 76.74
539 19 8 1 77.49
540 19 9 1 76.68
541 19 10 1 70.56
542 19 11 1 70.57
543 19 12 1 67.21
544 19 13 1 57.70
545 19 14 1 50.43
546 19 15 1 35.96
547 19 16 1 28.65
548 19 17 1 17.84
549 19 18 1 9.04
550 19 20 1 8.76
551 19 21 1 17.40
552 19 22 1 30.66
553 19 23 1 38.69
554 19 24 1 48.94
555 19 25 1 57.68
556 19 26 1 59.07
557 19 27 1 65.59
558 19 28 1 70.28
559 19 29 1 76.31
560 19 30 1 80.44
561 19 31 1 86.16
562 19 32 1 91.38
563 19 33 1 96.00
564 19 34 1 100.15
565 19 35 1 96.07
566 19 36 1 96.13
567 19 37 1 100.51
568 19 38 1 104.77
569 19 39 1 104.12
570 19 40 1 107.15
571 19 41 1 111.22
572 19 42 1 112.99
573 19 43 1 110.23
574 19 44 1 116.51
575 19 45 1 119.77
576 19 46 1 120.69
577 19 47 1 127.57
578 19 48 1 131.90
579 19 49 1 129.91
580 19 50 1 133.42
581 19 51 1 139.26
582 19 52 1 138.29
583 19 53 1 146.77
584 19 54 1 143.23
585 19 55 1 143.83
586 19 56 1 154.15
587 19 57 1 155.36
588 19 58 1 153.60
589 19 59 1 158.65
590 19 60 1 165.88
591 21 1 1 99.59
592 21 2 1 98.94
593 21 3 1 93.97
594 21 4 1 86.98
595 21 5 1 89.43
596 21 6 1 88.42
597 21 7 1 87.75
598 21 8 1 81.32
599 21 9 1 78.55
600 21 10 1 77.20
601 21 11 1 72.67
602 21 12 1 70.72
603 21 13 1 65.74
604 21 14 1 59.14
