TRACE	176	100385.76	100000	-2.81	37.83				
TRACE	177	100387.76	100000	-2.82	36.66				
TRACE	178	100389.76	100000	-2.82	36.21				
TRACE	179	100391.76	100000	-2.83	35.55				
TRACE	180	100393.76	100000	-2.83	34.84				
TRACE	181	100395.76	100000	-2.83	34.36				
TRACE	182	100397.76	100000	-2.82	33.73				
TRACE	183	100399.76	100000	-2.82	33.34				
TRACE	184	100401.76	100000	-2.82	32.17				
TRACE	185	100403.76	100000	-2.82	31.39				
TRACE	186	100405.76	100000	-2.83	30.22				
TRACE	187	100407.76	100000	-2.84	28.66				
TRACE	188	100409.76	100000	-2.86	25.93				
TRACE	189	100411.76	100000	-2.87	22.03				
TRACE	190	100413.76	100000	-2.87	20.47				
TRACE	191	100415.76	100000	-2.88	16.38				
TRACE	192	100417.76	100000	-2.88	10.14				
TRACE	193	100419.76	100000	-2.88	9.55				
TRACE	194	100421.76	100000	-2.88	11.89				
TRACE	195	100423.76	100000	-2.89	16.57				
TRACE	196	100425.76	100000	-2.89	22.03				
TRACE	197	100427.76	100000	-2.88	29.05				
TRACE	198	100429.76	100000	-2.88	30.22				
TRACE	199	100431.76	100000	-2.87	30.81				
TRACE	200	100433.76	100000	-2.86	31.39				
TRACE	201	100435.73	100000	-2.86	32.56				
TRACE	202	100437.73	100000	-2.81	32.56				
TRACE	203	100439.73	100000	-2.77	33.34				
TRACE	204	100441.73	100000	-2.75	33.15				
TRACE	205	100443.73	100000	-2.74	33.54				
TRACE	206	100445.73	100000	-2.72	33.93				
TRACE	207	100447.73	100000	-2.69	34.71				
TRACE	208	100449.73	100000	-2.65	35.88				
SHOT	16	100448.73	100000	-2.67	0.00				
TRACE	189	100411.76	100000	-2.87	37.24				
TRACE	190	100413.76	100000	-2.87	37.44				
TRACE	191	100415.76	100000	-2.88	37.63				
TRACE	192	100417.76	100000	-2.88	36.27				
TRACE	193	100419.76	100000	-2.88	36.07				
TRACE	194	100421.76	100000	-2.88	35.29				
TRACE	195	100423.76	100000	-2.89	34.51				
TRACE	196	100425.76	100000	-2.89	34.32				
TRACE	197	100427.76	100000	-2.88	33.93				
TRACE	198	100429.76	100000	-2.88	33.54				
TRACE	199	100431.76	100000	-2.87	32.95				
TRACE	200	100433.76	100000	-2.86	32.17				
TRACE	201	100435.73	100000	-2.86	31.78				
TRACE	202	100437.73	100000	-2.81	27.49				
TRACE	203	100439.73	100000	-2.77	25.54				
TRACE	204	100441.73	100000	-2.75	20.86				
TRACE	205	100443.73	100000	-2.74	17.16				
TRACE	206	100445.73	100000	-2.72	9.75				
TRACE	207	100447.73	100000	-2.69	5.26				
TRACE	208	100449.73	100000	-2.65	5.46				
TRACE	209	100451.73	100000	-2.63	12.09				
TRACE	210	100453.73	100000	-2.62	17.35				
TRACE	211	100455.73	100000	-2.59	22.42				
TRACE	212	100457.73	100000	-2.55	28.66				
TRACE	213	100459.73	100000	-2.52	31.00				
TRACE	214	100461.73	100000	-2.54	32.17				
TRACE	215	100463.73	100000	-2.58	31.94				
TRACE	216	100465.73	100000	-2.60	31.98				
TRACE	217	100467.73	100000	-2.59	32.76				
TRACE	218	100469.73	100000	-2.58	33.10				
TRACE	219	100471.73	100000	-2.58	34.32				
TRACE	220	100473.73	100000	-2.58	34.90				
TRACE	221	100475.73	100000	-2.58	34.51				
SHOT	17	100478.73	100000	-2.59	0.00				
TRACE	210	100453.73	100000	-2.62	35.88				
TRACE	211	100455.73	100000	-2.59	35.39				
TRACE	212	100457.73	100000	-2.55	35.02				
TRACE	213	100459.73	100000	-2.52	34.51				
TRACE	214	100461.73	100000	-2.54	33.81				
TRACE	215	100463.73	100000	-2.58	32.17				
TRACE	216	100465.73	100000	-2.60	32.17				
TRACE	217	100467.73	100000	-2.59	27.88				
TRACE	218	100469.73	100000	-2.58	25.54				
TRACE	219	100471.73	100000	-2.58	20.67				
TRACE	220	100473.73	100000	-2.58	18.33				
TRACE	221	100475.73	100000	-2.58	10.53				
TRACE	222	100477.73	100000	-2.58	9.16				
TRACE	223	100479.73	100000	-2.59	5.46				
TRACE	224	100481.73	100000	-2.58	10.92				
TRACE	225	100483.73	100000	-2.58	16.57				
TRACE	226	100485.73	100000	-2.57	21.84				
TRACE	227	100487.73	100000	-2.56	24.76				
TRACE	228	100489.73	100000	-2.55	27.10				
TRACE	229	100491.73	100000	-2.52	29.83				
TRACE	230	100493.73	100000	-2.48	31.39				
TRACE	231	100495.73	100000	-2.45	31.39				
TRACE	232	100497.73	100000	-2.41	31.78				
TRACE	233	100499.73	100000	-2.38	33.34				
TRACE	234	100501.73	100000	-2.37	34.71				
TRACE	235	100503.73	100000	-2.37	34.32				
SHOT	18	100508.73	100000	-2.33	0.00				
TRACE	222	100477.73	100000	-2.58	35.68				
TRACE	223	100479.73	100000	-2.59	35.68				
TRACE	224	100481.73	100000	-2.58	34.71				
TRACE	225	100483.73	100000	-2.58	35.10				
TRACE	226	100485.73	100000	-2.57	33.54				
TRACE	227	100487.73	100000	-2.56	33.93				
TRACE	228	100489.73	100000	-2.55	32.56				
TRACE	229	100491.73	100000	-2.52	31.78				
TRACE	230	100493.73	100000	-2.48	31.39				
TRACE	231	100495.73	100000	-2.45	31.20				
TRACE	232	100497.73	100000	-2.41	29.64				
TRACE	233	100499.73	100000	-2.38	25.93				
TRACE	234	100501.73	100000	-2.37	21.64				
