C:\SAS4000\Projects\lrmnr002.s4k
1.0
7
1113    
0
0
    9.50     2.00   6.000000    19.957981
   35.50     2.00   6.000000    16.267461
   10.50     2.00   6.000000    17.739690
   36.50     2.00   6.000000    15.285975
   11.50     2.00   6.000000    17.288737
   37.50     2.00   6.000000    15.345661
   12.50     2.00   6.000000    15.866246
   13.50     2.00   6.000000    15.067129
   14.50     2.00   6.000000    15.793297
   15.50     2.00   6.000000    13.779428
   16.50     2.00   6.000000    12.026515
   17.50     2.00   6.000000    10.732055
   18.50     2.00   6.000000    13.107474
   19.50     2.00   6.000000    14.602914
   20.50     2.00   6.000000    15.683874
   21.50     2.00   6.000000    15.057182
   22.50     2.00   6.000000    14.486861
   23.50     2.00   6.000000    18.144220
   24.50     2.00   6.000000    19.344196
   25.50     2.00   6.000000    18.993073
    0.50     5.00   2.000000    11.884881
   25.50     5.00   2.000000    19.022425
    1.50     5.00   2.000000    10.541970
   26.50     5.00   2.000000    18.643869
    2.50     5.00   2.000000     9.678669
   27.50     5.00   2.000000    16.798410
    3.50     5.00   2.000000     9.184848
   28.50     5.00   2.000000    16.271249
    4.50     5.00   2.000000     9.626564
   29.50     5.00   2.000000    15.037289
    5.50     5.00   2.000000    11.391059
   30.50     5.00   2.000000    13.615035
    6.50     5.00   2.000000    14.568334
   31.50     5.00   2.000000    13.580688
    7.50     5.00   2.000000    17.190211
   32.50     5.00   2.000000    14.067407
    8.50     5.00   2.000000    19.291024
   33.50     5.00   2.000000    13.951354
    9.50     5.00   2.000000    20.283404
   34.50     5.00   2.000000    16.236908
   10.50     5.00   2.000000    20.869595
   35.50     5.00   2.000000    16.332830
   11.50     5.00   2.000000    18.672859
   36.50     5.00   2.000000    16.467175
   12.50     5.00   2.000000    16.890600
   37.50     5.00   2.000000    16.825467
   13.50     5.00   2.000000    16.383750
   38.50     5.00   2.000000    16.987688
   14.50     5.00   2.000000    15.568104
   15.50     5.00   2.000000    14.412017
   16.50     5.00   2.000000    13.881485
   17.50     5.00   2.000000    13.643456
   18.50     5.00   2.000000    13.088053
   19.50     5.00   2.000000    13.722646
   20.50     5.00   2.000000    14.734127
   21.50     5.00   2.000000    15.891115
   22.50     5.00   2.000000    17.384423
   23.50     5.00   2.000000    18.257194
   24.50     5.00   2.000000    17.934076
    0.50     2.00   5.000000    13.260950
   22.50     2.00   5.000000    17.926796
    1.50     2.00   5.000000    10.954081
   23.50     2.00   5.000000    17.230472
    2.50     2.00   5.000000    11.053556
   24.50     2.00   5.000000    16.415727
    3.50     2.00   5.000000    10.584602
   25.50     2.00   5.000000    20.993939
    4.50     2.00   5.000000    10.248283
   26.50     2.00   5.000000    22.059741
    5.50     2.00   5.000000     9.454853
   27.50     2.00   5.000000    20.536650
    6.50     2.00   5.000000     9.459588
   28.50     2.00   5.000000    19.400982
    7.50     2.00   5.000000    11.337769
   29.50     2.00   5.000000    18.083113
    8.50     2.00   5.000000    16.129145
   30.50     2.00   5.000000    15.698087
    9.50     2.00   5.000000    22.460009
   31.50     2.00   5.000000    15.027815
   10.50     2.00   5.000000    23.776869
   32.50     2.00   5.000000    14.317279
   11.50     2.00   5.000000    20.674199
   33.50     2.00   5.000000    12.208423
   12.50     2.00   5.000000    17.618898
   34.50     2.00   5.000000    15.181763
   13.50     2.00   5.000000    17.675741
   35.50     2.00   5.000000    17.348894
   14.50     2.00   5.000000    16.870467
   36.50     2.00   5.000000    16.922576
   15.50     2.00   5.000000    15.515715
   37.50     2.00   5.000000    20.288141
   16.50     2.00   5.000000    16.673887
   38.50     2.00   5.000000    19.402341
   17.50     2.00   5.000000    15.520787
   39.50     2.00   5.000000    18.478647
   18.50     2.00   5.000000    12.879630
   40.50     2.00   5.000000    18.734439
   19.50     2.00   5.000000    12.113783
   41.50     2.00   5.000000    17.372581
   20.50     2.00   5.000000    14.603861
   21.50     2.00   5.000000    16.536517
    0.50     3.00   3.000000    14.705232
   21.50     3.00   3.000000    16.318146
   42.50     3.00   3.000000    17.109682
    1.50     3.00   3.000000    12.373256
   22.50     3.00   3.000000    17.986482
    2.50     3.00   3.000000    10.753236
   23.50     3.00   3.000000    17.435106
    3.50     3.00   3.000000    10.783079
   24.50     3.00   3.000000    18.319013
    4.50     3.00   3.000000    10.811500
   25.50     3.00   3.000000    19.694607
    5.50     3.00   3.000000    10.672235
   26.50     3.00   3.000000    21.340206
    6.50     3.00   3.000000     9.995806
   27.50     3.00   3.000000    22.593592
    7.50     3.00   3.000000    11.000502
   28.50     3.00   3.000000    20.547252
    8.50     3.00   3.000000    14.040171
   29.50     3.00   3.000000    19.815398
    9.50     3.00   3.000000    19.332235
   30.50     3.00   3.000000    17.469211
   10.50     3.00   3.000000    22.425903
   31.50     3.00   3.000000    16.523959
   11.50     3.00   3.000000    22.666064
   32.50     3.00   3.000000    15.104374
   12.50     3.00   3.000000    19.390498
   33.50     3.00   3.000000    14.435228
   13.50     3.00   3.000000    17.953797
   34.50     3.00   3.000000    14.934024
   14.50     3.00   3.000000    16.920679
   35.50     3.00   3.000000    15.931614
   15.50     3.00   3.000000    17.076997
   36.50     3.00   3.000000    18.220957
   16.50     3.00   3.000000    16.485831
   37.50     3.00   3.000000    19.192774
   17.50     3.00   3.000000    16.183257
   38.50     3.00   3.000000    20.129455
   18.50     3.00   3.000000    14.727968
   39.50     3.00   3.000000    20.984940
   19.50     3.00   3.000000    13.412058
   40.50     3.00   3.000000    19.060810
   20.50     3.00   3.000000    14.082274
   41.50     3.00   3.000000    18.658649
    0.50     4.00   2.000000    16.627465
   20.50     4.00   2.000000    15.266080
   40.50     4.00   2.000000    21.176784
    1.50     4.00   2.000000    13.736062
   21.50     4.00   2.000000    16.050763
   41.50     4.00   2.000000    19.468656
    2.50     4.00   2.000000    11.956882
   22.50     4.00   2.000000    18.026746
   42.50     4.00   2.000000    18.302433
    3.50     4.00   2.000000    10.604023
   23.50     4.00   2.000000    17.939587
   43.50     4.00   2.000000    18.020113
    4.50     4.00   2.000000    11.121293
   24.50     4.00   2.000000    18.390539
    5.50     4.00   2.000000    11.330664
   25.50     4.00   2.000000    21.136993
    6.50     4.00   2.000000    11.036029
   26.50     4.00   2.000000    20.588461
    7.50     4.00   2.000000    11.288032
   27.50     4.00   2.000000    22.271008
    8.50     4.00   2.000000    13.213108
   28.50     4.00   2.000000    22.610170
    9.50     4.00   2.000000    16.848204
   29.50     4.00   2.000000    20.602671
   10.50     4.00   2.000000    20.087296
   30.50     4.00   2.000000    18.989281
   11.50     4.00   2.000000    21.943214
   31.50     4.00   2.000000    17.647793
   12.50     4.00   2.000000    21.230785
   32.50     4.00   2.000000    16.707993
   13.50     4.00   2.000000    19.498025
   33.50     4.00   2.000000    15.293651
   14.50     4.00   2.000000    17.325683
   34.50     4.00   2.000000    16.443674
   15.50     4.00   2.000000    17.114418
   35.50     4.00   2.000000    15.710062
   16.50     4.00   2.000000    17.838217
   36.50     4.00   2.000000    17.211052
   17.50     4.00   2.000000    16.656452
   37.50     4.00   2.000000    20.631287
   18.50     4.00   2.000000    15.815560
   38.50     4.00   2.000000    19.836320
   19.50     4.00   2.000000    15.045340
   39.50     4.00   2.000000    21.748054
    0.50     2.00   4.000000    18.254433
   18.50     2.00   4.000000    18.724964
   36.50     2.00   4.000000    16.737045
    1.50     2.00   4.000000    16.939153
   19.50     2.00   4.000000    17.855212
   37.50     2.00   4.000000    20.056033
    2.50     2.00   4.000000    13.545954
   20.50     2.00   4.000000    15.574925
   38.50     2.00   4.000000    19.999190
    3.50     2.00   4.000000    10.959606
   21.50     2.00   4.000000    14.637488
   39.50     2.00   4.000000    23.046597
    4.50     2.00   4.000000    12.020673
   22.50     2.00   4.000000    18.284433
   40.50     2.00   4.000000    21.579737
    5.50     2.00   4.000000    12.434361
   23.50     2.00   4.000000    19.790768
   41.50     2.00   4.000000    21.053939
    6.50     2.00   4.000000    11.619616
   24.50     2.00   4.000000    20.701831
   42.50     2.00   4.000000    21.202361
    7.50     2.00   4.000000    10.931185
   25.50     2.00   4.000000    19.146548
   43.50     2.00   4.000000    19.339182
    8.50     2.00   4.000000    10.779604
   26.50     2.00   4.000000    18.083903
   44.50     2.00   4.000000    16.820730
    9.50     2.00   4.000000    12.116989
   27.50     2.00   4.000000    23.548708
   45.50     2.00   4.000000    17.695480
   10.50     2.00   4.000000    16.354937
   28.50     2.00   4.000000    25.184515
   11.50     2.00   4.000000    21.936583
   29.50     2.00   4.000000    23.722395
   12.50     2.00   4.000000    23.286598
   30.50     2.00   4.000000    21.906583
   13.50     2.00   4.000000    20.477617
   31.50     2.00   4.000000    19.773396
   14.50     2.00   4.000000    18.475488
   32.50     2.00   4.000000    18.871808
   15.50     2.00   4.000000    18.278115
   33.50     2.00   4.000000    17.717583
   16.50     2.00   4.000000    16.798625
   34.50     2.00   4.000000    16.708624
   17.50     2.00   4.000000    16.639149
   35.50     2.00   4.000000    14.019643
    0.50     3.00   2.000000    18.055405
   15.50     3.00   2.000000    19.569553
   30.50     3.00   2.000000    26.654298
   45.50     3.00   2.000000    19.158866
    1.50     3.00   2.000000    16.289725
   16.50     3.00   2.000000    19.491394
   31.50     3.00   2.000000    23.828500
   46.50     3.00   2.000000    19.871531
    2.50     3.00   2.000000    15.226053
   17.50     3.00   2.000000    17.941006
   32.50     3.00   2.000000    23.436285
